bag_id,mae,true_prev_class_0,true_prev_class_1,true_prev_class_2,pred_prev_class_0,pred_prev_class_1,pred_prev_class_2
28,0.05434661,0.27,0.53,0.2,0.3350086,0.44848007,0.21651135
29,0.0828873,0.27,0.53,0.2,0.38737315,0.40566906,0.20695786
30,0.14075322,0.27,0.53,0.2,0.46711135,0.31887016,0.21401854
31,0.1869932,0.27,0.53,0.2,0.384789,0.24951014,0.36570078
32,0.15201838,0.27,0.53,0.2,0.49802762,0.3066467,0.1953257
33,0.083475865,0.27,0.53,0.2,0.3952138,0.44111747,0.16366872
34,0.21020794,0.27,0.53,0.2,0.58531195,0.25438532,0.16030276
35,0.093716346,0.27,0.53,0.2,0.39979774,0.38942546,0.21077679
36,0.05471326,0.27,0.53,0.2,0.3520699,0.47733513,0.17059498
37,0.05120511,0.27,0.53,0.2,0.33632192,0.45319232,0.21048577
38,0.05384424,0.27,0.53,0.2,0.35076636,0.46082777,0.18840584
39,0.13460541,0.27,0.53,0.2,0.47190815,0.3561027,0.17198917
40,0.12503318,0.27,0.53,0.2,0.45754978,0.380397,0.16205323
41,0.12379504,0.27,0.53,0.2,0.4556926,0.4245145,0.11979293
42,0.3009982,0.27,0.53,0.2,0.6208597,0.078502655,0.3006377
43,0.075581856,0.27,0.53,0.2,0.38337284,0.44218218,0.17444505
44,0.26533735,0.27,0.53,0.2,0.668006,0.1920335,0.13996044
45,0.090319514,0.27,0.53,0.2,0.40547925,0.4216085,0.17291217
46,0.079071,0.27,0.53,0.2,0.35509557,0.4113935,0.23351097
47,0.06363408,0.27,0.53,0.2,0.36545113,0.4474261,0.18712273
48,0.11104109,0.27,0.53,0.2,0.4365617,0.38817164,0.17526677
49,0.16609502,0.27,0.53,0.2,0.33964878,0.28085744,0.37949377
50,0.20169258,0.27,0.53,0.2,0.57253885,0.24714185,0.1803193
51,0.10440186,0.27,0.53,0.2,0.42660278,0.41122547,0.1621717
52,0.121207535,0.27,0.53,0.2,0.3979988,0.34818867,0.2538125
53,0.07643644,0.27,0.53,0.2,0.3846547,0.42287996,0.19246538
54,0.14225866,0.27,0.53,0.2,0.483388,0.3550804,0.16153158
55,0.060427755,0.27,0.53,0.2,0.34902203,0.43935838,0.21161966
56,0.10424646,0.27,0.53,0.2,0.4263697,0.44502145,0.12860882
57,0.048190083,0.27,0.53,0.2,0.34228516,0.46076664,0.19694823
58,0.13108987,0.27,0.53,0.2,0.40820023,0.33336514,0.25843456
59,0.20523642,0.27,0.53,0.2,0.39608496,0.22214535,0.3817697
60,0.08295094,0.27,0.53,0.2,0.39442644,0.44473696,0.16083662
61,0.14333494,0.27,0.53,0.2,0.4592495,0.31499758,0.22575296
62,0.09625276,0.27,0.53,0.2,0.41437915,0.42609334,0.15952748
63,0.03518663,0.27,0.53,0.2,0.32277998,0.49913302,0.17808704
64,0.09588128,0.27,0.53,0.2,0.41382197,0.43700418,0.1491739
65,0.25890896,0.27,0.53,0.2,0.40405092,0.14163652,0.4543125
66,0.22049469,0.27,0.53,0.2,0.4335474,0.19925798,0.36719465
67,0.08770162,0.27,0.53,0.2,0.37562755,0.3984476,0.22592494
68,0.23401757,0.27,0.53,0.2,0.55498475,0.17897364,0.26604164
69,0.09008328,0.27,0.53,0.2,0.388483,0.39487502,0.21664193
70,0.08596346,0.27,0.53,0.2,0.3989452,0.42725176,0.17380305
71,0.051592175,0.27,0.53,0.2,0.33169827,0.4526117,0.21569002
72,0.19910984,0.27,0.53,0.2,0.48803574,0.23133522,0.280629
73,0.123889245,0.27,0.53,0.2,0.43502337,0.3441661,0.2208105
74,0.10889541,0.27,0.53,0.2,0.38425973,0.3666569,0.24908344
75,0.076793455,0.27,0.53,0.2,0.38519022,0.4370764,0.17773344
76,0.07801947,0.27,0.53,0.2,0.3870292,0.45781863,0.15515213
77,0.11567686,0.27,0.53,0.2,0.44351533,0.3960203,0.1604644
78,0.18880983,0.27,0.53,0.2,0.5478325,0.24678524,0.20538229
79,0.10627827,0.27,0.53,0.2,0.4294174,0.4450239,0.12555866
80,0.05405898,0.27,0.53,0.2,0.3510885,0.47756746,0.17134406
81,0.21406464,0.27,0.53,0.2,0.40457794,0.20890301,0.386519
82,0.106823035,0.27,0.53,0.2,0.43023458,0.38610497,0.18366046
83,0.07335398,0.27,0.53,0.2,0.38003102,0.43988225,0.18008678
84,0.089548804,0.27,0.53,0.2,0.40432325,0.43166807,0.16400872
85,0.07212788,0.27,0.53,0.2,0.3781918,0.4760546,0.14575352
86,0.08785337,0.27,0.53,0.2,0.40178007,0.4166238,0.1815961
87,0.0982052,0.27,0.53,0.2,0.4173078,0.39011568,0.19257648
88,0.18690015,0.27,0.53,0.2,0.4555223,0.24964975,0.29482797
89,0.07648506,0.27,0.53,0.2,0.3847276,0.46144775,0.15382464
90,0.06025481,0.27,0.53,0.2,0.36038223,0.4622112,0.17740658
91,0.20995349,0.27,0.53,0.2,0.54286563,0.21506979,0.24206461
92,0.08997015,0.27,0.53,0.2,0.40495527,0.42996284,0.16508192
93,0.12577547,0.27,0.53,0.2,0.4157646,0.3413368,0.24289864
94,0.09247508,0.27,0.53,0.2,0.40871263,0.44572803,0.14555933
95,0.062773325,0.27,0.53,0.2,0.36416003,0.4579949,0.17784512
96,0.23444039,0.27,0.53,0.2,0.62166053,0.22660726,0.15173212
97,0.072094515,0.27,0.53,0.2,0.3781418,0.48237497,0.13948324
98,0.19744606,0.27,0.53,0.2,0.56616914,0.25782257,0.1760083
99,0.17767678,0.27,0.53,0.2,0.3931415,0.26348484,0.34337372
100,0.15195256,0.27,0.53,0.2,0.3375707,0.30207115,0.36035818
101,0.20472884,0.27,0.53,0.2,0.5365717,0.22290674,0.2405216
102,0.07436799,0.27,0.53,0.2,0.38155204,0.44895783,0.16949019
103,0.14465578,0.27,0.53,0.2,0.48698372,0.3136854,0.19933093
104,0.17852668,0.27,0.53,0.2,0.53779,0.31046104,0.15174887
105,0.07091086,0.27,0.53,0.2,0.3763663,0.4443152,0.17931847
106,0.16747183,0.27,0.53,0.2,0.34510708,0.27879223,0.3761007
107,0.107860595,0.27,0.53,0.2,0.40773875,0.3682091,0.22405218
108,0.17013311,0.27,0.53,0.2,0.47142997,0.27480027,0.2537697
109,0.06632922,0.27,0.53,0.2,0.36949387,0.45171705,0.17878912
110,0.12663935,0.27,0.53,0.2,0.43951666,0.34004098,0.2204424
111,0.23103899,0.27,0.53,0.2,0.522727,0.18344145,0.2938315
112,0.20627384,0.27,0.53,0.2,0.51053554,0.22058924,0.2688752
113,0.044395123,0.27,0.53,0.2,0.33659267,0.4830237,0.18038356
114,0.070143506,0.27,0.53,0.2,0.3752153,0.43634796,0.18843678
115,0.05934492,0.27,0.53,0.2,0.3590174,0.47673544,0.16424716
116,0.14247577,0.27,0.53,0.2,0.4837137,0.3888509,0.12743545
117,0.04677164,0.27,0.53,0.2,0.34015745,0.4636529,0.19618958
118,0.22320028,0.27,0.53,0.2,0.5795127,0.19519955,0.22528772
119,0.06394703,0.27,0.53,0.2,0.36592057,0.44944805,0.1846314
120,0.090405285,0.27,0.53,0.2,0.40560794,0.4131245,0.18126756
121,0.20289199,0.27,0.53,0.2,0.49787015,0.22566204,0.2764679
122,0.14441542,0.27,0.53,0.2,0.46390685,0.31337684,0.22271629
123,0.2432019,0.27,0.53,0.2,0.50343025,0.16519712,0.3313726
124,0.14102829,0.27,0.53,0.2,0.47229606,0.31845754,0.20924637
125,0.07816579,0.27,0.53,0.2,0.38724872,0.47605765,0.13669367
126,0.15778033,0.27,0.53,0.2,0.50094664,0.29332948,0.20572388
127,0.09709928,0.27,0.53,0.2,0.4156489,0.38811603,0.196235
128,0.089124,0.27,0.53,0.2,0.40368605,0.44313452,0.15317947
129,0.076671965,0.27,0.53,0.2,0.38500795,0.42827278,0.18671924
130,0.10335355,0.27,0.53,0.2,0.42503035,0.39116952,0.18380015
131,0.118231855,0.27,0.53,0.2,0.43062523,0.3526522,0.21672255
132,0.048663165,0.27,0.53,0.2,0.33220652,0.45700523,0.21078825
133,0.10907527,0.27,0.53,0.2,0.4336129,0.4280627,0.13832437
134,0.061258603,0.27,0.53,0.2,0.36188796,0.43877554,0.19933657
135,0.18024546,0.27,0.53,0.2,0.5403682,0.29687437,0.16275743
136,0.07496564,0.27,0.53,0.2,0.38244846,0.47006485,0.14748666
137,0.20703335,0.27,0.53,0.2,0.46396604,0.21945001,0.31658405
138,0.10962981,0.27,0.53,0.2,0.43444473,0.39095005,0.17460522
139,0.06322607,0.27,0.53,0.2,0.3648391,0.44405478,0.1911061
140,0.082890585,0.27,0.53,0.2,0.39433593,0.44946158,0.15620255
141,0.18039246,0.27,0.53,0.2,0.54058874,0.26568934,0.19372194
142,0.086917795,0.27,0.53,0.2,0.40037668,0.43243086,0.1671924
143,0.05418931,0.27,0.53,0.2,0.351284,0.46306247,0.18565357
144,0.09710467,0.27,0.53,0.2,0.41565698,0.45747033,0.12687261
145,0.067446046,0.27,0.53,0.2,0.37116906,0.43701008,0.19182082
146,0.1633631,0.27,0.53,0.2,0.5150446,0.34181944,0.14313586
147,0.09807676,0.27,0.53,0.2,0.41711518,0.4363713,0.14651358
148,0.11664671,0.27,0.53,0.2,0.41231042,0.3550299,0.23265967
149,0.08162435,0.27,0.53,0.2,0.39243653,0.4417659,0.16579755
150,0.09654639,0.27,0.53,0.2,0.3839565,0.38518038,0.23086311
151,0.13275243,0.27,0.53,0.2,0.44789028,0.33087134,0.22123839
152,0.17212401,0.27,0.53,0.2,0.51284593,0.27181396,0.2153401
153,0.13425766,0.27,0.53,0.2,0.47138652,0.33414358,0.19446991
154,0.121452056,0.27,0.53,0.2,0.4521781,0.36438203,0.18343987
155,0.16931032,0.27,0.53,0.2,0.49521264,0.2760345,0.22875285
156,0.07105473,0.27,0.53,0.2,0.32802826,0.4234179,0.24855386
157,0.050701525,0.27,0.53,0.2,0.3460523,0.4708392,0.18310848
158,0.13576482,0.27,0.53,0.2,0.47364724,0.34457034,0.1817824
159,0.17043318,0.27,0.53,0.2,0.5256498,0.32080942,0.15354076
160,0.17798102,0.27,0.53,0.2,0.5369715,0.27101356,0.19201489
161,0.17465787,0.27,0.53,0.2,0.53198683,0.3426513,0.12536189
162,0.092909046,0.27,0.53,0.2,0.4077317,0.3906364,0.20163189
163,0.07026132,0.27,0.53,0.2,0.37539202,0.4558984,0.1687096
164,0.13183248,0.27,0.53,0.2,0.41698122,0.33225125,0.2507675
165,0.08201755,0.27,0.53,0.2,0.39302635,0.45074865,0.15622503
166,0.11938015,0.27,0.53,0.2,0.44907025,0.3807073,0.17022246
167,0.10600088,0.27,0.53,0.2,0.42900136,0.44339618,0.12760249
168,0.22072057,0.27,0.53,0.2,0.47296944,0.19891912,0.32811144
169,0.0688966,0.27,0.53,0.2,0.37334493,0.44201577,0.18463932
170,0.27125707,0.27,0.53,0.2,0.4829618,0.12311442,0.39392382
171,0.07321017,0.27,0.53,0.2,0.34335902,0.4201847,0.23645623
172,0.11155546,0.27,0.53,0.2,0.403174,0.36266682,0.23415922
173,0.12500536,0.27,0.53,0.2,0.45750806,0.38838944,0.1541025
174,0.15812667,0.27,0.53,0.2,0.50719005,0.36921692,0.1235931
175,0.058242302,0.27,0.53,0.2,0.3573635,0.45631742,0.18631913
176,0.1013018,0.27,0.53,0.2,0.42195275,0.40391243,0.1741349
177,0.057409268,0.27,0.53,0.2,0.35611388,0.4625357,0.18135034
178,0.20564151,0.27,0.53,0.2,0.5784623,0.23435117,0.18718654
179,0.26118228,0.27,0.53,0.2,0.44069815,0.13822661,0.4210753
180,0.0695066,0.27,0.53,0.2,0.37425995,0.4649399,0.16080022
181,0.13764344,0.27,0.53,0.2,0.46923646,0.3235348,0.20722869
182,0.14363308,0.27,0.53,0.2,0.46860126,0.31455037,0.21684839
183,0.06984031,0.27,0.53,0.2,0.37476045,0.44977954,0.17545994
184,0.05006205,0.27,0.53,0.2,0.34509307,0.46779883,0.18710805
185,0.041882526,0.27,0.53,0.2,0.33282384,0.48114848,0.18602775
186,0.096286155,0.27,0.53,0.2,0.41442925,0.4166618,0.16890894
187,0.1465316,0.27,0.53,0.2,0.4572462,0.3102026,0.2325512
188,0.2548486,0.27,0.53,0.2,0.55019337,0.14772709,0.30207953
189,0.32398465,0.27,0.53,0.2,0.6293855,0.044023037,0.32659155
190,0.14687674,0.27,0.53,0.2,0.48378876,0.3096849,0.20652637
191,0.06941052,0.27,0.53,0.2,0.3741158,0.44928974,0.17659447
192,0.41813412,0.27,0.53,0.2,0.16345766,0.00934114,0.82720125
193,0.09352515,0.27,0.53,0.2,0.41028777,0.39242676,0.19728552
194,0.08179524,0.27,0.53,0.2,0.38899264,0.40730712,0.20370024
195,0.115437664,0.27,0.53,0.2,0.3925923,0.35684347,0.2505642
196,0.1732596,0.27,0.53,0.2,0.5298894,0.3561969,0.113913685
197,0.14219178,0.27,0.53,0.2,0.4370706,0.3167123,0.24621707
198,0.19073991,0.27,0.53,0.2,0.55610985,0.30127603,0.1426141
199,0.10565376,0.27,0.53,0.2,0.42848068,0.3943313,0.17718805
200,0.080731176,0.27,0.53,0.2,0.39109677,0.4390564,0.1698468
201,0.14050831,0.27,0.53,0.2,0.45756957,0.31923756,0.22319295
202,0.26626894,0.27,0.53,0.2,0.4855914,0.13059656,0.38381204
203,0.081269346,0.27,0.53,0.2,0.39190406,0.43777192,0.17032406
204,0.07795031,0.27,0.53,0.2,0.3869255,0.42287415,0.19020036
205,0.073511705,0.27,0.53,0.2,0.3802676,0.45848787,0.16124457
206,0.05175924,0.27,0.53,0.2,0.34763885,0.4563039,0.1960572
207,0.064655274,0.27,0.53,0.2,0.36698294,0.47742385,0.15559323
208,0.09729902,0.27,0.53,0.2,0.41594854,0.38943583,0.1946156
209,0.08171796,0.27,0.53,0.2,0.37532493,0.40742302,0.217252
210,0.08463461,0.27,0.53,0.2,0.39695188,0.45264083,0.15040718
211,0.06373932,0.27,0.53,0.2,0.365609,0.4654692,0.16892177
212,0.19150299,0.27,0.53,0.2,0.45235,0.2427455,0.30490455
213,0.11661913,0.27,0.53,0.2,0.44492868,0.43480128,0.12026998
214,0.11713233,0.27,0.53,0.2,0.41072652,0.35430148,0.234972
215,0.10553101,0.27,0.53,0.2,0.42829654,0.3937787,0.17792477
216,0.25807145,0.27,0.53,0.2,0.47608662,0.14289285,0.38102058
217,0.103672184,0.27,0.53,0.2,0.42550832,0.43419787,0.14029387
218,0.08126853,0.27,0.53,0.2,0.3919028,0.4439107,0.1641865
219,0.11876649,0.27,0.53,0.2,0.44814977,0.40581587,0.14603442
220,0.086765796,0.27,0.53,0.2,0.40014875,0.45633236,0.14351897
221,0.07579506,0.27,0.53,0.2,0.35951656,0.4163074,0.22417605
222,0.15387072,0.27,0.53,0.2,0.5008061,0.37463498,0.1245589
223,0.07462448,0.27,0.53,0.2,0.38193676,0.44290864,0.17515464
224,0.20227014,0.27,0.53,0.2,0.57006574,0.22659479,0.20333949
225,0.0814002,0.27,0.53,0.2,0.39210033,0.45557377,0.15232593
226,0.18338342,0.27,0.53,0.2,0.5450751,0.31165937,0.14326547
227,0.0797978,0.27,0.53,0.2,0.38969672,0.42732754,0.18297575
228,0.17116879,0.27,0.53,0.2,0.5267532,0.29247242,0.18077439
229,0.16642286,0.27,0.53,0.2,0.5196343,0.32821003,0.15215564
230,0.13465892,0.27,0.53,0.2,0.47198838,0.372193,0.15581857
231,0.0965723,0.27,0.53,0.2,0.4148585,0.45848873,0.1266528
232,0.123764284,0.27,0.53,0.2,0.45564646,0.40161717,0.14273639
233,0.116948426,0.27,0.53,0.2,0.38888362,0.35457733,0.25653902
234,0.086467795,0.27,0.53,0.2,0.39970168,0.45823777,0.1420605
235,0.16353624,0.27,0.53,0.2,0.4888112,0.28469563,0.22649316
236,0.13492762,0.27,0.53,0.2,0.40014178,0.3276086,0.27224967
237,0.13780315,0.27,0.53,0.2,0.47670475,0.3816571,0.14163813
238,0.14931348,0.27,0.53,0.2,0.49397022,0.3423619,0.16366784
239,0.08587965,0.27,0.53,0.2,0.3988195,0.43941954,0.16176097
240,0.049120888,0.27,0.53,0.2,0.338047,0.45631865,0.20563436
241,0.1796046,0.27,0.53,0.2,0.5312509,0.26059303,0.20815602
242,0.10626194,0.27,0.53,0.2,0.40797138,0.37060708,0.22142155
243,0.07430741,0.27,0.53,0.2,0.3814611,0.46151766,0.15702118
244,0.09471629,0.27,0.53,0.2,0.41207445,0.42363518,0.16429037
245,0.1342284,0.27,0.53,0.2,0.43458733,0.32865736,0.23675527
246,0.08678392,0.27,0.53,0.2,0.377996,0.3998241,0.22217992
247,0.11184847,0.27,0.53,0.2,0.43777272,0.42409417,0.1381331
248,0.07497124,0.27,0.53,0.2,0.3824569,0.43973637,0.1778068
249,0.05444544,0.27,0.53,0.2,0.35166815,0.48826525,0.16006655
250,0.08974742,0.27,0.53,0.2,0.40462115,0.44035932,0.15501954
251,0.09214189,0.27,0.53,0.2,0.4082128,0.42330047,0.16848665
252,0.22974981,0.27,0.53,0.2,0.52201074,0.18537524,0.29261398
253,0.0858565,0.27,0.53,0.2,0.39878476,0.41966948,0.18154576
254,0.14330886,0.27,0.53,0.2,0.44758445,0.31503668,0.23737888
255,0.14334376,0.27,0.53,0.2,0.48501566,0.3195343,0.19545004
256,0.18944313,0.27,0.53,0.2,0.5541647,0.29126975,0.15456551
257,0.109660864,0.27,0.53,0.2,0.4344913,0.3992938,0.16621488
258,0.06989565,0.27,0.53,0.2,0.37484348,0.45023802,0.17491849
259,0.12334917,0.27,0.53,0.2,0.39059806,0.34497622,0.26442572
260,0.07300182,0.27,0.53,0.2,0.37950274,0.44311196,0.1773853
261,0.14681596,0.27,0.53,0.2,0.49022394,0.3130106,0.19676544
262,0.08438673,0.27,0.53,0.2,0.39658007,0.42859763,0.17482221
263,0.108370215,0.27,0.53,0.2,0.43255535,0.42430592,0.14313875
264,0.09301764,0.27,0.53,0.2,0.4095265,0.43812773,0.15234582
265,0.15153559,0.27,0.53,0.2,0.39742565,0.3026966,0.29987776
266,0.082937956,0.27,0.53,0.2,0.39440697,0.43480217,0.1707909
267,0.12259088,0.27,0.53,0.2,0.45388636,0.403924,0.1421897
268,0.042325314,0.27,0.53,0.2,0.32249758,0.466512,0.2109904
269,0.18280827,0.27,0.53,0.2,0.5442124,0.28114787,0.17463973
270,0.24220943,0.27,0.53,0.2,0.59807396,0.16668585,0.2352402
271,0.08180725,0.27,0.53,0.2,0.34599268,0.40728912,0.24671821
272,0.103768736,0.27,0.53,0.2,0.42565313,0.44934905,0.12499783
273,0.09481418,0.27,0.53,0.2,0.4122213,0.40714148,0.18063724
274,0.07736399,0.27,0.53,0.2,0.38604602,0.43837696,0.17557706
275,0.090627015,0.27,0.53,0.2,0.4059405,0.4119391,0.18212031
276,0.06466489,0.27,0.53,0.2,0.36699733,0.45448324,0.17851938
277,0.06245624,0.27,0.53,0.2,0.3516316,0.4363156,0.21205275
278,0.093611635,0.27,0.53,0.2,0.4104175,0.44654092,0.14304163
279,0.07460529,0.27,0.53,0.2,0.38190794,0.43349546,0.18459655
280,0.08202287,0.27,0.53,0.2,0.39303428,0.41714785,0.1898178
281,0.10382215,0.27,0.53,0.2,0.42573324,0.37742805,0.19683868
282,0.07262608,0.27,0.53,0.2,0.37893918,0.43011057,0.19095033
283,0.07487803,0.27,0.53,0.2,0.38231704,0.43667895,0.18100397
284,0.31108478,0.27,0.53,0.2,0.38508868,0.063372776,0.55153847
285,0.17814274,0.27,0.53,0.2,0.5372141,0.2813079,0.18147795
286,0.10069692,0.27,0.53,0.2,0.36710265,0.37895456,0.25394273
287,0.054790035,0.27,0.53,0.2,0.35218507,0.47167215,0.17614278
288,0.05488572,0.27,0.53,0.2,0.3094984,0.44767138,0.24283019
289,0.11418595,0.27,0.53,0.2,0.44127896,0.3858883,0.17283277
290,0.07492526,0.27,0.53,0.2,0.3823879,0.4838562,0.13375589
291,0.16430895,0.27,0.53,0.2,0.51646346,0.33169955,0.15183702
292,0.14332904,0.27,0.53,0.2,0.48499358,0.41035166,0.104654774
293,0.058244493,0.27,0.53,0.2,0.35736674,0.45295507,0.18967816
294,0.2126478,0.27,0.53,0.2,0.5787862,0.2110283,0.21018545
295,0.16968668,0.27,0.53,0.2,0.4673335,0.27547,0.25719655
296,0.060349435,0.27,0.53,0.2,0.36052418,0.46201017,0.17746566
297,0.22698309,0.27,0.53,0.2,0.32248935,0.18952538,0.4879853
298,0.2558452,0.27,0.53,0.2,0.5082171,0.14623223,0.34555072
299,0.3218048,0.27,0.53,0.2,0.27385238,0.047292817,0.6788548
300,0.069828495,0.27,0.53,0.2,0.37474278,0.44393668,0.18132058
301,0.090354264,0.27,0.53,0.2,0.40553144,0.41741878,0.17704982
302,0.13293926,0.27,0.53,0.2,0.4457495,0.33059105,0.2236594
303,0.06334616,0.27,0.53,0.2,0.36501923,0.44187546,0.19310525
304,0.03782231,0.27,0.53,0.2,0.3267335,0.47639063,0.1968759
305,0.057045236,0.27,0.53,0.2,0.3469501,0.4444321,0.20861775
306,0.32020327,0.27,0.53,0.2,0.69930524,0.04969511,0.25099972
307,0.16946727,0.27,0.53,0.2,0.5242009,0.28762347,0.18817562
308,0.082155704,0.27,0.53,0.2,0.39323357,0.4380814,0.168685
309,0.105223216,0.27,0.53,0.2,0.42783484,0.4119273,0.16023785
310,0.19202721,0.27,0.53,0.2,0.5387203,0.24195914,0.2193205
311,0.1162587,0.27,0.53,0.2,0.4443881,0.39404938,0.16156259
312,0.07083543,0.27,0.53,0.2,0.37625316,0.44749263,0.17625421
313,0.112586476,0.27,0.53,0.2,0.43331203,0.36112025,0.20556769
314,0.07174964,0.27,0.53,0.2,0.37762454,0.47253045,0.14984512
315,0.28496727,0.27,0.53,0.2,0.3377022,0.10254908,0.5597487
316,0.1177958,0.27,0.53,0.2,0.43304402,0.35330626,0.2136497
317,0.21991824,0.27,0.53,0.2,0.5131105,0.20012262,0.28676686
318,0.07119408,0.27,0.53,0.2,0.37679112,0.4663201,0.15688874
319,0.102986984,0.27,0.53,0.2,0.42448047,0.43256417,0.14295532
320,0.060977083,0.27,0.53,0.2,0.36146563,0.4830366,0.15549774
321,0.055780385,0.27,0.53,0.2,0.34654936,0.4463294,0.20712125
322,0.084225036,0.27,0.53,0.2,0.39633757,0.43881455,0.16484788
323,0.05880755,0.27,0.53,0.2,0.35821137,0.47842318,0.1633655
324,0.057621893,0.27,0.53,0.2,0.35643283,0.46055865,0.18300846
325,0.078184254,0.27,0.53,0.2,0.3746536,0.41272363,0.21262282
326,0.07334218,0.27,0.53,0.2,0.36306578,0.41998672,0.21694753
327,0.17511706,0.27,0.53,0.2,0.53267556,0.27509612,0.19222829
328,0.081653595,0.27,0.53,0.2,0.39248043,0.4466626,0.160857
329,0.07215095,0.27,0.53,0.2,0.37822646,0.4389804,0.18279317
330,0.13361172,0.27,0.53,0.2,0.44819537,0.3295824,0.22222225
331,0.076904155,0.27,0.53,0.2,0.38535625,0.46026164,0.1543821
332,0.091044,0.27,0.53,0.2,0.406566,0.42278728,0.17064668
333,0.07029245,0.27,0.53,0.2,0.3754387,0.4519484,0.17261289
334,0.25435206,0.27,0.53,0.2,0.319199,0.14847189,0.5323291
335,0.08827727,0.27,0.53,0.2,0.4024159,0.42577276,0.1718113
336,0.08254108,0.27,0.53,0.2,0.39381164,0.4062854,0.19990297
337,0.09021302,0.27,0.53,0.2,0.40531954,0.4269495,0.16773093
338,0.13478833,0.27,0.53,0.2,0.38243467,0.32781747,0.28974783
339,0.17257042,0.27,0.53,0.2,0.5288557,0.33646584,0.13467856
340,0.23925553,0.27,0.53,0.2,0.50487936,0.17111668,0.32400396
341,0.09953714,0.27,0.53,0.2,0.41930574,0.4143898,0.16630448
342,0.06163058,0.27,0.53,0.2,0.36244586,0.48901418,0.1485399
343,0.09577658,0.27,0.53,0.2,0.41366488,0.4176381,0.16869701
344,0.06940713,0.27,0.53,0.2,0.3741107,0.42896548,0.19692379
345,0.056777462,0.27,0.53,0.2,0.35081908,0.4448338,0.20434713
346,0.10099885,0.27,0.53,0.2,0.42149827,0.4048941,0.17360757
347,0.08329477,0.27,0.53,0.2,0.32544416,0.40505782,0.26949802
348,0.3490088,0.27,0.53,0.2,0.40751028,0.0064867884,0.58600295
349,0.0690772,0.27,0.53,0.2,0.37361583,0.4420754,0.1843088
350,0.15008539,0.27,0.53,0.2,0.49512812,0.35731357,0.14755836
351,0.06769514,0.27,0.53,0.2,0.3715427,0.48149446,0.14696278
352,0.119547404,0.27,0.53,0.2,0.42833287,0.3506789,0.22098827
353,0.13215755,0.27,0.53,0.2,0.4294827,0.33176368,0.23875368
354,0.11795416,0.27,0.53,0.2,0.44693124,0.4135864,0.13948232
355,0.05310532,0.27,0.53,0.2,0.34965798,0.47234127,0.17800072
356,0.11098554,0.27,0.53,0.2,0.43647832,0.45021933,0.11330233
357,0.19170223,0.27,0.53,0.2,0.39591014,0.24244666,0.36164325
358,0.06463876,0.27,0.53,0.2,0.36695814,0.46997556,0.16306625
359,0.054060306,0.27,0.53,0.2,0.33440173,0.44890952,0.21668875
360,0.12652127,0.27,0.53,0.2,0.45978197,0.43035832,0.10985977
361,0.057896346,0.27,0.53,0.2,0.35684454,0.47278547,0.17037
362,0.14493032,0.27,0.53,0.2,0.48739552,0.37818608,0.13441844
363,0.16652142,0.27,0.53,0.2,0.5197821,0.28871894,0.1914989
364,0.33069015,0.27,0.53,0.2,0.52736545,0.03396478,0.4386698
