bag_id,mae,true_prev_class_0,true_prev_class_1,true_prev_class_2,pred_prev_class_0,pred_prev_class_1,pred_prev_class_2
72,0.053706527,0.27,0.53,0.2,0.32310295,0.44944018,0.22745685
73,0.17580698,0.27,0.53,0.2,0.45202494,0.2662895,0.28168556
74,0.053788636,0.27,0.53,0.2,0.35068297,0.45063508,0.19868195
75,0.10181606,0.27,0.53,0.2,0.19514364,0.45213225,0.35272408
76,0.13505916,0.27,0.53,0.2,0.4186465,0.32741123,0.25394222
77,0.0852228,0.27,0.53,0.2,0.34524187,0.40216577,0.25259233
78,0.15492491,0.27,0.53,0.2,0.4932392,0.2976126,0.20914817
79,0.0415176,0.27,0.53,0.2,0.30856842,0.46772355,0.22370797
80,0.08897674,0.27,0.53,0.2,0.38361597,0.39653486,0.21984915
81,0.057863142,0.27,0.53,0.2,0.2578949,0.4553104,0.28679475
82,0.08395108,0.27,0.53,0.2,0.39592665,0.42795095,0.17612244
83,0.107410155,0.27,0.53,0.2,0.2925736,0.36888474,0.33854163
84,0.08820131,0.27,0.53,0.2,0.23351887,0.43417916,0.33230194
85,0.08250146,0.27,0.53,0.2,0.37275004,0.40624782,0.22100222
86,0.076518886,0.27,0.53,0.2,0.33755726,0.41522163,0.24722107
87,0.16873674,0.27,0.53,0.2,0.46324873,0.2768949,0.2598564
88,0.14701897,0.27,0.53,0.2,0.40057167,0.30947152,0.28995678
89,0.124221064,0.27,0.53,0.2,0.4563316,0.3704067,0.17326169
90,0.037680913,0.27,0.53,0.2,0.23990224,0.50357634,0.25652134
91,0.11119548,0.27,0.53,0.2,0.43679327,0.36650985,0.1966969
92,0.07947834,0.27,0.53,0.2,0.35266608,0.41078246,0.23655143
93,0.08461603,0.27,0.53,0.2,0.33071125,0.40307596,0.26621282
94,0.05990189,0.27,0.53,0.2,0.2515171,0.45863006,0.28985283
95,0.19944608,0.27,0.53,0.2,0.49532673,0.23083083,0.2738424
96,0.13698782,0.27,0.53,0.2,0.41963914,0.32451826,0.25584263
97,0.120262384,0.27,0.53,0.2,0.3688352,0.3496064,0.2815584
98,0.077365704,0.27,0.53,0.2,0.3860486,0.41719434,0.19675711
99,0.06756626,0.27,0.53,0.2,0.3713494,0.4850367,0.14361387
100,0.08235947,0.27,0.53,0.2,0.33238918,0.40646076,0.26115003
101,0.09361281,0.27,0.53,0.2,0.41041926,0.4240975,0.16548327
102,0.072307855,0.27,0.53,0.2,0.3383165,0.42153817,0.24014528
103,0.038298696,0.27,0.53,0.2,0.3137348,0.47255194,0.21371327
104,0.10680439,0.27,0.53,0.2,0.32001802,0.36979342,0.3101886
105,0.11520725,0.27,0.53,0.2,0.4187766,0.3571891,0.22403426
106,0.09077152,0.27,0.53,0.2,0.37055138,0.39384267,0.23560587
107,0.114626266,0.27,0.53,0.2,0.33756492,0.35806057,0.3043745
108,0.11285821,0.27,0.53,0.2,0.40121526,0.36071262,0.23807207
109,0.13469146,0.27,0.53,0.2,0.4720372,0.35157892,0.17638384
110,0.19054252,0.27,0.53,0.2,0.44598934,0.2441862,0.30982444
111,0.22049916,0.27,0.53,0.2,0.5241741,0.1992512,0.27657464
112,0.16770081,0.27,0.53,0.2,0.49961787,0.27844876,0.22193338
113,0.11955311,0.27,0.53,0.2,0.37954876,0.35067034,0.26978096
114,0.1476689,0.27,0.53,0.2,0.42451566,0.30849662,0.26698768
115,0.062767826,0.27,0.53,0.2,0.29547432,0.43584824,0.26867744
116,0.16791941,0.27,0.53,0.2,0.4653194,0.27812085,0.25655973
117,0.15193051,0.27,0.53,0.2,0.40958932,0.30210423,0.28830647
118,0.1168465,0.27,0.53,0.2,0.34587717,0.3547302,0.29939258
119,0.087794304,0.27,0.53,0.2,0.40169147,0.41650015,0.18180835
120,0.059957277,0.27,0.53,0.2,0.3599359,0.4679952,0.17206885
121,0.037568714,0.27,0.53,0.2,0.28082833,0.4736469,0.24552476
122,0.09616387,0.27,0.53,0.2,0.359498,0.38575417,0.2547478
123,0.11113876,0.27,0.53,0.2,0.3761398,0.36329183,0.26056835
124,0.17390333,0.27,0.53,0.2,0.50501734,0.26914498,0.22583765
125,0.10702603,0.27,0.53,0.2,0.43053907,0.41538602,0.15407492
126,0.09543535,0.27,0.53,0.2,0.4016088,0.38684693,0.21154423
127,0.047655717,0.27,0.53,0.2,0.27897313,0.4585164,0.26251045
128,0.1213671,0.27,0.53,0.2,0.44177246,0.34794933,0.21027821
129,0.03909194,0.27,0.53,0.2,0.3286379,0.4774709,0.19389114
130,0.031727478,0.27,0.53,0.2,0.2971793,0.48240876,0.22041193
131,0.12510526,0.27,0.53,0.2,0.38578397,0.34234208,0.27187392
132,0.07827641,0.27,0.53,0.2,0.30853677,0.41258535,0.27887785
133,0.12057982,0.27,0.53,0.2,0.40783885,0.34913027,0.2430309
134,0.156906,0.27,0.53,0.2,0.44912666,0.29464102,0.25623238
135,0.10830911,0.27,0.53,0.2,0.41337487,0.3675363,0.2190888
136,0.022432795,0.27,0.53,0.2,0.3036492,0.4963544,0.19999637
137,0.09515143,0.27,0.53,0.2,0.3739067,0.3872728,0.23882045
138,0.0766122,0.27,0.53,0.2,0.3849183,0.41971874,0.19536294
139,0.066567,0.27,0.53,0.2,0.316279,0.43014947,0.2535715
140,0.045870468,0.27,0.53,0.2,0.30381432,0.46119425,0.23499137
141,0.14514925,0.27,0.53,0.2,0.41717765,0.3122761,0.27054626
142,0.032337558,0.27,0.53,0.2,0.2606742,0.49081945,0.24850635
143,0.08012446,0.27,0.53,0.2,0.38028124,0.4098133,0.2099055
144,0.05716187,0.27,0.53,0.2,0.35574284,0.49336123,0.15089595
145,0.09950612,0.27,0.53,0.2,0.37103575,0.38074082,0.24822348
146,0.08744321,0.27,0.53,0.2,0.3975585,0.39883512,0.20360631
147,0.089438975,0.27,0.53,0.2,0.40415847,0.45624518,0.13959631
148,0.13948661,0.27,0.53,0.2,0.37248525,0.32077003,0.30674464
149,0.03978126,0.27,0.53,0.2,0.30817252,0.4703281,0.2214994
150,0.049429253,0.27,0.53,0.2,0.27260005,0.45585614,0.2715439
151,0.13399123,0.27,0.53,0.2,0.42553875,0.32901317,0.24544811
152,0.16305657,0.27,0.53,0.2,0.48119435,0.2854151,0.23339054
153,0.08458606,0.27,0.53,0.2,0.36753738,0.4031209,0.22934178
154,0.16115165,0.27,0.53,0.2,0.4440585,0.28827253,0.267669
155,0.13014503,0.27,0.53,0.2,0.34489676,0.33478245,0.32032084
156,0.07934236,0.27,0.53,0.2,0.22924146,0.45174497,0.31901354
157,0.073799334,0.27,0.53,0.2,0.380699,0.4328389,0.18646207
158,0.11169288,0.27,0.53,0.2,0.36847928,0.36246064,0.26906008
159,0.04365241,0.27,0.53,0.2,0.3294582,0.46452135,0.20602041
160,0.18943878,0.27,0.53,0.2,0.5541582,0.25229397,0.19354783
161,0.0922777,0.27,0.53,0.2,0.40841654,0.3950649,0.19651853
162,0.13762693,0.27,0.53,0.2,0.4485361,0.32355958,0.2279043
163,0.14970027,0.27,0.53,0.2,0.45664957,0.30544958,0.23790085
164,0.09486171,0.27,0.53,0.2,0.33137286,0.3877074,0.28091973
165,0.10944321,0.27,0.53,0.2,0.38283595,0.3658352,0.2513289
166,0.08015431,0.27,0.53,0.2,0.38187292,0.40976852,0.20835857
167,0.07777949,0.27,0.53,0.2,0.33527082,0.41333076,0.25139844
168,0.069499955,0.27,0.53,0.2,0.3742499,0.43056497,0.19518504
169,0.14197385,0.27,0.53,0.2,0.4570908,0.3170392,0.22586998
170,0.066062644,0.27,0.53,0.2,0.35006914,0.43090603,0.21902487
171,0.057154138,0.27,0.53,0.2,0.31515372,0.44426876,0.2405775
172,0.16627872,0.27,0.53,0.2,0.42149022,0.2805819,0.29792786
173,0.04441602,0.27,0.53,0.2,0.31879324,0.46337596,0.21783082
174,0.056687385,0.27,0.53,0.2,0.32620057,0.4449689,0.22883053
175,0.054438207,0.27,0.53,0.2,0.28182122,0.44834268,0.26983613
176,0.07952648,0.27,0.53,0.2,0.34617907,0.41071028,0.24311067
177,0.11880312,0.27,0.53,0.2,0.31667054,0.3517953,0.33153415
178,0.083074495,0.27,0.53,0.2,0.32261017,0.40538824,0.2720016
179,0.07391197,0.27,0.53,0.2,0.34680605,0.41913202,0.23406194
180,0.122564755,0.27,0.53,0.2,0.45384714,0.3583853,0.18776757
181,0.04486588,0.27,0.53,0.2,0.29763207,0.46270114,0.23966676
182,0.14909838,0.27,0.53,0.2,0.38759664,0.3063524,0.30605093
183,0.0960292,0.27,0.53,0.2,0.3116922,0.3859562,0.30235165
184,0.07620939,0.27,0.53,0.2,0.29569465,0.4156859,0.28861946
185,0.1157251,0.27,0.53,0.2,0.41988635,0.3564123,0.22370128
186,0.096393906,0.27,0.53,0.2,0.41454634,0.3854091,0.20004451
187,0.12419999,0.27,0.53,0.2,0.33845672,0.34370002,0.3178433
188,0.08945974,0.27,0.53,0.2,0.34115356,0.39581034,0.263036
189,0.11022923,0.27,0.53,0.2,0.43185434,0.36465615,0.20348957
190,0.12658785,0.27,0.53,0.2,0.36855438,0.3401182,0.29132742
191,0.13885522,0.27,0.53,0.2,0.34215587,0.32171714,0.33612698
192,0.07001739,0.27,0.53,0.2,0.37502608,0.43365026,0.19132362
193,0.13617225,0.27,0.53,0.2,0.44519016,0.32574162,0.22906828
194,0.118420996,0.27,0.53,0.2,0.37331396,0.35236847,0.27431756
195,0.07004456,0.27,0.53,0.2,0.37506682,0.4469108,0.1780223
196,0.111040264,0.27,0.53,0.2,0.4348696,0.36343962,0.20169087
197,0.16056176,0.27,0.53,0.2,0.5108427,0.2900084,0.199149
198,0.08569456,0.27,0.53,0.2,0.34855247,0.4014581,0.24998938
199,0.14724857,0.27,0.53,0.2,0.41056797,0.30912718,0.28030494
200,0.19078045,0.27,0.53,0.2,0.4484622,0.24382931,0.3077085
201,0.10941031,0.27,0.53,0.2,0.4017922,0.36588448,0.23232326
202,0.08189917,0.27,0.53,0.2,0.31348988,0.40715122,0.2793589
203,0.1134552,0.27,0.53,0.2,0.4401828,0.38379163,0.17602557
204,0.23169468,0.27,0.53,0.2,0.58699113,0.182458,0.2305509
205,0.10885376,0.27,0.53,0.2,0.26610905,0.3706103,0.36328065
206,0.09741648,0.27,0.53,0.2,0.25815964,0.39571562,0.34612474
207,0.10314179,0.27,0.53,0.2,0.3854066,0.37528726,0.23930608
208,0.10155686,0.27,0.53,0.2,0.4223353,0.4169055,0.16075918
209,0.13875121,0.27,0.53,0.2,0.3584717,0.3218732,0.31965515
210,0.04493076,0.27,0.53,0.2,0.25385356,0.4787503,0.26739615
211,0.12588198,0.27,0.53,0.2,0.35324678,0.34117696,0.3055762
212,0.08602824,0.27,0.53,0.2,0.31719455,0.40095764,0.28184786
213,0.09605268,0.27,0.53,0.2,0.39162737,0.385921,0.2224517
214,0.14427614,0.27,0.53,0.2,0.3935542,0.3135858,0.29286006
215,0.17095478,0.27,0.53,0.2,0.4357885,0.27356783,0.2906437
216,0.1296431,0.27,0.53,0.2,0.2936815,0.33553535,0.3707832
217,0.05855356,0.27,0.53,0.2,0.3014216,0.44216964,0.25640875
218,0.07196842,0.27,0.53,0.2,0.28917205,0.42204735,0.2887806
219,0.09937886,0.27,0.53,0.2,0.41906828,0.39737746,0.1835542
220,0.035343498,0.27,0.53,0.2,0.2775486,0.4769847,0.24546663
221,0.09059626,0.27,0.53,0.2,0.35415974,0.3941056,0.25173467
222,0.16417004,0.27,0.53,0.2,0.5162551,0.3016105,0.18213442
223,0.10689662,0.27,0.53,0.2,0.37157163,0.36965504,0.2587733
224,0.09055065,0.27,0.53,0.2,0.36611453,0.394174,0.23971148
225,0.109739065,0.27,0.53,0.2,0.43460864,0.3697238,0.19566761
226,0.115623415,0.27,0.53,0.2,0.44343513,0.406589,0.14997587
227,0.13492562,0.27,0.53,0.2,0.36419162,0.32761154,0.30819684
228,0.07764613,0.27,0.53,0.2,0.30291307,0.4135308,0.28355616
229,0.119156025,0.27,0.53,0.2,0.41837266,0.3512659,0.23036137
230,0.060928088,0.27,0.53,0.2,0.34280583,0.43860787,0.21858634
231,0.09295019,0.27,0.53,0.2,0.35367852,0.39057472,0.25574678
232,0.19619818,0.27,0.53,0.2,0.5541179,0.23570268,0.21017943
233,0.028142974,0.27,0.53,0.2,0.2895947,0.48778555,0.2226198
234,0.065639265,0.27,0.53,0.2,0.3065507,0.4315411,0.2619082
235,0.054862693,0.27,0.53,0.2,0.2728228,0.44770595,0.27947128
236,0.0899058,0.27,0.53,0.2,0.27320206,0.3951413,0.33165666
237,0.08598193,0.27,0.53,0.2,0.3989729,0.46522143,0.13580567
238,0.07974038,0.27,0.53,0.2,0.32746357,0.4103894,0.262147
239,0.094879605,0.27,0.53,0.2,0.41200128,0.3876806,0.20031817
240,0.222668,0.27,0.53,0.2,0.49993086,0.19599791,0.30407116
241,0.13968714,0.27,0.53,0.2,0.42225632,0.32046926,0.2572744
242,0.03966193,0.27,0.53,0.2,0.30192414,0.4705071,0.22756878
243,0.029496187,0.27,0.53,0.2,0.2513967,0.504359,0.24424428
244,0.20090292,0.27,0.53,0.2,0.5098477,0.22864564,0.26150668
245,0.12803166,0.27,0.53,0.2,0.44657812,0.3379525,0.21546938
246,0.08274851,0.27,0.53,0.2,0.34537858,0.40587717,0.24874417
247,0.053919137,0.27,0.53,0.2,0.32518637,0.44912127,0.22569235
248,0.05487979,0.27,0.53,0.2,0.30219162,0.44768026,0.25012806
249,0.063993625,0.27,0.53,0.2,0.27779156,0.43400952,0.2881989
250,0.10331702,0.27,0.53,0.2,0.37446633,0.3750245,0.25050926
251,0.09036819,0.27,0.53,0.2,0.40555233,0.39571556,0.19873217
252,0.07543572,0.27,0.53,0.2,0.38315362,0.44381365,0.17303276
253,0.032567322,0.27,0.53,0.2,0.31885102,0.48676816,0.19438086
254,0.11932156,0.27,0.53,0.2,0.33152848,0.35101762,0.3174539
255,0.15245833,0.27,0.53,0.2,0.46099687,0.30131248,0.23769066
256,0.081885196,0.27,0.53,0.2,0.3574832,0.40717214,0.23534456
257,0.03578138,0.27,0.53,0.2,0.25113112,0.4951968,0.25367206
258,0.051720455,0.27,0.53,0.2,0.31456015,0.45241928,0.23302054
259,0.121286176,0.27,0.53,0.2,0.37257704,0.3480707,0.27935225
260,0.083299115,0.27,0.53,0.2,0.33320805,0.4050513,0.26174062
261,0.09749051,0.27,0.53,0.2,0.32599556,0.38376424,0.29024026
262,0.15595837,0.27,0.53,0.2,0.48918182,0.29606244,0.21475577
263,0.07190391,0.27,0.53,0.2,0.36465263,0.42214411,0.21320325
264,0.07742032,0.27,0.53,0.2,0.37735254,0.41386947,0.20877792
265,0.07404328,0.27,0.53,0.2,0.33749843,0.41893506,0.24356651
266,0.056525484,0.27,0.53,0.2,0.3146441,0.44521177,0.24014416
267,0.2042901,0.27,0.53,0.2,0.5391463,0.2235648,0.23728888
268,0.13040842,0.27,0.53,0.2,0.4044274,0.33438733,0.26118526
269,0.08073622,0.27,0.53,0.2,0.37497136,0.40889564,0.21613298
270,0.10340315,0.27,0.53,0.2,0.3917866,0.37489527,0.23331815
271,0.066426344,0.27,0.53,0.2,0.2792528,0.43036044,0.2903867
272,0.15846114,0.27,0.53,0.2,0.50769174,0.3294423,0.16286598
273,0.08231403,0.27,0.53,0.2,0.3325412,0.40652895,0.26092988
274,0.07659477,0.27,0.53,0.2,0.35333604,0.41510785,0.23155616
275,0.061081473,0.27,0.53,0.2,0.21041259,0.4979652,0.29162222
276,0.08023419,0.27,0.53,0.2,0.30997115,0.4096487,0.28038016
277,0.06685566,0.27,0.53,0.2,0.3430102,0.42971647,0.22727332
278,0.09584961,0.27,0.53,0.2,0.38586617,0.38622558,0.22790828
279,0.11698449,0.27,0.53,0.2,0.4454767,0.3849554,0.16956781
280,0.07968149,0.27,0.53,0.2,0.27499977,0.41047776,0.3145225
281,0.10511748,0.27,0.53,0.2,0.3461469,0.37232378,0.28152934
282,0.047886327,0.27,0.53,0.2,0.33182964,0.45817044,0.20999983
283,0.096745074,0.27,0.53,0.2,0.40993324,0.38488242,0.20518443
284,0.040342364,0.27,0.53,0.2,0.20948647,0.5863753,0.20413823
285,0.14683224,0.27,0.53,0.2,0.4290511,0.30975163,0.2611973
286,0.06419684,0.27,0.53,0.2,0.34742513,0.4337047,0.21887013
287,0.16288252,0.27,0.53,0.2,0.4494191,0.28567618,0.2649047
288,0.030174851,0.27,0.53,0.2,0.22581823,0.52891946,0.24526227
289,0.13148402,0.27,0.53,0.2,0.4558764,0.33277398,0.21134965
290,0.08927322,0.27,0.53,0.2,0.401308,0.39609012,0.20260184
291,0.12004164,0.27,0.53,0.2,0.42665452,0.3499375,0.22340794
292,0.06252083,0.27,0.53,0.2,0.36378124,0.45640177,0.17981695
293,0.072068736,0.27,0.53,0.2,0.35356325,0.4218969,0.2245399
294,0.08229447,0.27,0.53,0.2,0.3934417,0.40808263,0.19847561
295,0.06193264,0.27,0.53,0.2,0.3373416,0.43710104,0.22555739
296,0.15007867,0.27,0.53,0.2,0.4138903,0.30488196,0.2812277
297,0.06323541,0.27,0.53,0.2,0.3424509,0.43514687,0.22240224
298,0.07190076,0.27,0.53,0.2,0.3161031,0.42214888,0.2617481
299,0.04874244,0.27,0.53,0.2,0.27333134,0.4568863,0.2697823
300,0.09920582,0.27,0.53,0.2,0.41880876,0.39719778,0.18399347
301,0.1202459,0.27,0.53,0.2,0.45036885,0.38877374,0.16085741
302,0.19897299,0.27,0.53,0.2,0.5371234,0.23154055,0.23133616
303,0.087532304,0.27,0.53,0.2,0.36277202,0.39870152,0.23852645
304,0.052372485,0.27,0.53,0.2,0.19144131,0.5326998,0.2758589
305,0.10303929,0.27,0.53,0.2,0.31571886,0.375441,0.30884007
306,0.03925843,0.27,0.53,0.2,0.32888767,0.51283246,0.15827988
307,0.051950153,0.27,0.53,0.2,0.302435,0.4520747,0.2454902
308,0.17252308,0.27,0.53,0.2,0.47140056,0.27121532,0.25738406
309,0.057085272,0.27,0.53,0.2,0.25375685,0.46061522,0.2856279
310,0.12300674,0.27,0.53,0.2,0.3728634,0.34548986,0.2816467
311,0.15307443,0.27,0.53,0.2,0.49875748,0.30038837,0.20085418
312,0.16367966,0.27,0.53,0.2,0.35196212,0.28448045,0.36355737
313,0.035047922,0.27,0.53,0.2,0.3225719,0.49007106,0.18735704
314,0.06608993,0.27,0.53,0.2,0.22478475,0.47608033,0.29913488
315,0.08433292,0.27,0.53,0.2,0.39649943,0.42189676,0.18160386
316,0.08876729,0.27,0.53,0.2,0.35078236,0.39684907,0.25236863
317,0.02975873,0.27,0.53,0.2,0.27203098,0.48536184,0.2426071
318,0.0994432,0.27,0.53,0.2,0.30432355,0.3808352,0.3148413
319,0.029474283,0.27,0.53,0.2,0.31421143,0.4982461,0.18754244
320,0.09471488,0.27,0.53,0.2,0.3680359,0.38792765,0.24403644
321,0.05272384,0.27,0.53,0.2,0.29603186,0.45091423,0.25305393
322,0.084566206,0.27,0.53,0.2,0.37941194,0.40315065,0.21743737
323,0.07179962,0.27,0.53,0.2,0.23579758,0.45650297,0.30769944
324,0.07997387,0.27,0.53,0.2,0.34820902,0.4100392,0.2417518
325,0.14587992,0.27,0.53,0.2,0.41579688,0.31118008,0.273023
326,0.09129882,0.27,0.53,0.2,0.3991043,0.39305177,0.20784397
327,0.08120612,0.27,0.53,0.2,0.34955725,0.4081908,0.24225195
328,0.054899767,0.27,0.53,0.2,0.28935546,0.44765037,0.26299426
329,0.07422777,0.27,0.53,0.2,0.3327707,0.41865832,0.24857096
330,0.11050222,0.27,0.53,0.2,0.4309983,0.3642466,0.20475502
331,0.16617468,0.27,0.53,0.2,0.5192621,0.3143112,0.1664268
332,0.065747984,0.27,0.53,0.2,0.34148428,0.431378,0.22713771
333,0.08285699,0.27,0.53,0.2,0.39425266,0.40571448,0.20003283
334,0.09691399,0.27,0.53,0.2,0.33824277,0.384629,0.27712828
335,0.04429142,0.27,0.53,0.2,0.32307154,0.46356285,0.21336561
336,0.07290504,0.27,0.53,0.2,0.358125,0.42064244,0.22123261
337,0.120093204,0.27,0.53,0.2,0.40640733,0.3498602,0.24373254
338,0.106418885,0.27,0.53,0.2,0.35560665,0.37037164,0.2740217
339,0.10690654,0.27,0.53,0.2,0.42992055,0.36964017,0.20043929
340,0.14550115,0.27,0.53,0.2,0.38157892,0.31174827,0.30667287
341,0.15372945,0.27,0.53,0.2,0.5005942,0.32894182,0.17046396
342,0.050565813,0.27,0.53,0.2,0.31625766,0.45415127,0.2295911
343,0.08430878,0.27,0.53,0.2,0.3947972,0.40353677,0.20166597
344,0.04586139,0.27,0.53,0.2,0.27836487,0.4612079,0.26042724
345,0.077259175,0.27,0.53,0.2,0.38588881,0.4320693,0.18204194
346,0.135561,0.27,0.53,0.2,0.41600686,0.3266585,0.25733468
347,0.10263858,0.27,0.53,0.2,0.31493604,0.37604207,0.30902183
348,0.0727532,0.27,0.53,0.2,0.3447066,0.42087018,0.23442324
349,0.17054695,0.27,0.53,0.2,0.52582043,0.31076565,0.16341388
350,0.06857807,0.27,0.53,0.2,0.30404407,0.42713287,0.26882306
351,0.05258203,0.27,0.53,0.2,0.31284812,0.45112693,0.23602495
352,0.13987704,0.27,0.53,0.2,0.47981557,0.3985463,0.121638134
353,0.07574501,0.27,0.53,0.2,0.34026983,0.4163825,0.24334772
354,0.077492155,0.27,0.53,0.2,0.31421888,0.41376173,0.27201936
355,0.08022668,0.27,0.53,0.2,0.36512214,0.40965992,0.22521788
356,0.035798486,0.27,0.53,0.2,0.2729018,0.4763022,0.2507959
357,0.094714046,0.27,0.53,0.2,0.4120711,0.40708196,0.18084696
358,0.13899343,0.27,0.53,0.2,0.3578459,0.32150987,0.32064426
359,0.09351065,0.27,0.53,0.2,0.3124366,0.389734,0.2978294
360,0.0473354,0.27,0.53,0.2,0.31671986,0.4589969,0.22428328
361,0.062404756,0.27,0.53,0.2,0.33599702,0.4363928,0.22761011
362,0.069308676,0.27,0.53,0.2,0.34794584,0.42603695,0.22601719
363,0.099283755,0.27,0.53,0.2,0.41892564,0.3963148,0.18475954
364,0.07518274,0.27,0.53,0.2,0.31406787,0.41722587,0.26870626
